0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.42286285758018494,0.5844226479530334,3.3113772701653943e-07,0.40603306889533997,0.5281420350074768,-0.0013418381568044424,0.40776005387306213,0.45575252175331116,-0.00973526295274496,0.4253811836242676,0.3973139524459839,-0.018363991752266884,0.4426758587360382,0.3646969795227051,-0.02556648477911949,0.38815048336982727,0.41903156042099,-0.022594964131712914,0.4333987236022949,0.35842350125312805,-0.037914447486400604,0.4635292589664459,0.3478354215621948,-0.045129481703042984,0.48454374074935913,0.347684770822525,-0.048270225524902344,0.39797186851501465,0.436349093914032,-0.029249846935272217,0.4442313611507416,0.3624091148376465,-0.044157180935144424,0.475120484828949,0.3489231467247009,-0.046932727098464966,0.49705129861831665,0.34880581498146057,-0.04677258059382439,0.41547733545303345,0.45802760124206543,-0.03548746183514595,0.45956629514694214,0.3906131982803345,-0.04520735889673233,0.48756831884384155,0.37187379598617554,-0.04370721057057381,0.5068098306655884,0.3632512092590332,-0.04121388494968414,0.4396672546863556,0.4825810194015503,-0.041920971125364304,0.4737405776977539,0.4277608096599579,-0.045276448130607605,0.49153023958206177,0.4060390293598175,-0.042471520602703094,0.5046510100364685,0.39037197828292847,-0.03955816477537155
0.41879841685295105,0.5933852195739746,3.067362115416472e-07,0.40551814436912537,0.5322839617729187,0.0008315549348481,0.40830734372138977,0.45770350098609924,-0.006914782803505659,0.42737463116645813,0.4028875231742859,-0.015723150223493576,0.44987455010414124,0.3731068968772888,-0.023986289277672768,0.3901834189891815,0.42354246973991394,-0.018415559083223343,0.43078047037124634,0.35203030705451965,-0.033349163830280304,0.4599246680736542,0.3384121060371399,-0.04097118228673935,0.47834211587905884,0.33956536650657654,-0.04407397285103798,0.40113601088523865,0.44143885374069214,-0.026255719363689423,0.44485631585121155,0.35883986949920654,-0.03857807070016861,0.4740491509437561,0.34273210167884827,-0.040847644209861755,0.49338498711586,0.3416539430618286,-0.04071725904941559,0.4198651611804962,0.46382564306259155,-0.033773329108953476,0.4629010856151581,0.38791224360466003,-0.0425640307366848,0.48743870854377747,0.36648258566856384,-0.04124182090163231,0.5036493539810181,0.35641518235206604,-0.038715772330760956,0.44513460993766785,0.48741304874420166,-0.04117387905716896,0.477104127407074,0.4245588481426239,-0.04319974035024643,0.49314263463020325,0.39741164445877075,-0.03939460217952728,0.5044865012168884,0.3775571286678314,-0.03579279035329819
0.425782173871994,0.6076465249061584,2.1603449340545922e-07,0.4143590033054352,0.53619784116745,0.005671354942023754,0.41827166080474854,0.4657061696052551,0.0004788834194187075,0.4370596408843994,0.41848593950271606,-0.007016506977379322,0.45992761850357056,0.39799192547798157,-0.01347819808870554,0.3986949324607849,0.42378613352775574,-0.007567350286990404,0.4419061839580536,0.3573017120361328,-0.018948275595903397,0.4695855975151062,0.34949880838394165,-0.025133000686764717,0.48627468943595886,0.35450494289398193,-0.02776358276605606,0.4126235246658325,0.4383091628551483,-0.01724793016910553,0.45584139227867126,0.3635641634464264,-0.025391433387994766,0.4827093482017517,0.3510429859161377,-0.02664259448647499,0.5003244876861572,0.3517719507217407,-0.026394110172986984,0.43240371346473694,0.46020567417144775,-0.026526866480708122,0.4719991385936737,0.39366209506988525,-0.030883582308888435,0.49453118443489075,0.3732002079486847,-0.028016984462738037,0.5099136829376221,0.3644789755344391,-0.025410568341612816,0.45855122804641724,0.4856988489627838,-0.03570083528757095,0.48698243498802185,0.42995238304138184,-0.03377330303192139,0.5011522173881531,0.40772247314453125,-0.02750987373292446,0.5116715431213379,0.3934098780155182,-0.022655760869383812
0.4284575581550598,0.6138505935668945,1.7229831428267062e-07,0.4230464696884155,0.5339763760566711,0.010373217985033989,0.4321466088294983,0.46811357140541077,0.007159329950809479,0.45289453864097595,0.43089646100997925,0.000129168969579041,0.47595083713531494,0.41794252395629883,-0.00647112587466836,0.41288891434669495,0.4199668765068054,-0.0002699119213502854,0.4591023325920105,0.36778461933135986,-0.00974014401435852,0.4868095815181732,0.36454352736473083,-0.016075631603598595,0.5041419863700867,0.3719532787799835,-0.019281689077615738,0.4266960322856903,0.4334840476512909,-0.011888457462191582,0.4726423919200897,0.3740716576576233,-0.016980404034256935,0.4989011883735657,0.36898818612098694,-0.018596818670630455,0.515772819519043,0.37534788250923157,-0.019293155521154404,0.44569411873817444,0.4565022587776184,-0.022802362218499184,0.4880024194717407,0.4010894298553467,-0.024919888004660606,0.5105496048927307,0.39147716760635376,-0.022230638191103935,0.5246989727020264,0.3918464183807373,-0.020139304921030998,0.46939706802368164,0.4845503866672516,-0.03334008529782295,0.5008981823921204,0.4389162063598633,-0.03012986294925213,0.5161612629890442,0.42400887608528137,-0.02353162132203579,0.5272132158279419,0.415870726108551,-0.018486263230443
0.43231716752052307,0.6126903295516968,1.235135300703405e-07,0.4319402873516083,0.5409092903137207,0.011003623716533184,0.44652998447418213,0.48060494661331177,0.00944233126938343,0.47293901443481445,0.449025958776474,0.0038522069808095694,0.49818912148475647,0.4372527003288269,-0.0015018985141068697,0.42575788497924805,0.4240332543849945,0.004369892179965973,0.46933048963546753,0.3816448748111725,-0.003027914557605982,0.4955952763557434,0.3842161297798157,-0.008918565697968006,0.5120394825935364,0.3944607973098755,-0.012190598994493484,0.4383641183376312,0.4350872337818146,-0.006839789915829897,0.4830699861049652,0.38273417949676514,-0.010300411842763424,0.50736403465271,0.3848692774772644,-0.013228803873062134,0.5227746367454529,0.3978443145751953,-0.015368408523499966,0.4558631479740143,0.457261323928833,-0.017393160611391068,0.4978017210960388,0.4114237129688263,-0.019037049263715744,0.5195534229278564,0.41183361411094666,-0.018838603049516678,0.532812774181366,0.4205605089664459,-0.018845977261662483,0.4765419661998749,0.48547428846359253,-0.027369603514671326,0.507290244102478,0.4471582770347595,-0.024372059851884842,0.521885871887207,0.4388388395309448,-0.019557444378733635,0.5325579643249512,0.43602287769317627,-0.01625158078968525
0.4337623119354248,0.6048442125320435,1.7709048449887632e-07,0.43286263942718506,0.5354843139648438,0.011551674455404282,0.44597163796424866,0.4785389006137848,0.009427356533706188,0.47143080830574036,0.4487411379814148,0.003322503762319684,0.49612030386924744,0.4393312633037567,-0.002127581275999546,0.42582079768180847,0.4246726930141449,0.00414974894374609,0.4703853726387024,0.381130576133728,-0.0028269782196730375,0.49649640917778015,0.3854810297489166,-0.008024262264370918,0.5122349858283997,0.39968571066856384,-0.010587519966065884,0.4388573169708252,0.4328346252441406,-0.006899070926010609,0.483486145734787,0.38013404607772827,-0.009685410186648369,0.5074005722999573,0.3842328190803528,-0.011553969234228134,0.5216792821884155,0.39750176668167114,-0.012644566595554352,0.4562990963459015,0.45261257886886597,-0.01711437664926052,0.49636369943618774,0.4042147397994995,-0.016912123188376427,0.5173619985580444,0.4054301679134369,-0.014537833631038666,0.5294694304466248,0.41351833939552307,-0.013275268487632275,0.47769203782081604,0.48076558113098145,-0.026813220232725143,0.5086546540260315,0.4430401921272278,-0.022405466064810753,0.5238645672798157,0.43573468923568726,-0.01603924110531807,0.533981204032898,0.43270352482795715,-0.01153736375272274
0.43138930201530457,0.5982322096824646,2.3711436369922012e-07,0.42565107345581055,0.5292667746543884,0.010286635719239712,0.43396738171577454,0.46686092019081116,0.00742582231760025,0.45545879006385803,0.4297369122505188,0.0011715531582012773,0.4781087636947632,0.41785237193107605,-0.004361020401120186,0.4164837896823883,0.4169301986694336,1.6679352484061383e-05,0.46312740445137024,0.36975523829460144,-0.008615231141448021,0.4906793534755707,0.3681171238422394,-0.014261182397603989,0.5078082084655762,0.37737369537353516,-0.016792144626379013,0.4303961396217346,0.4265623092651367,-0.010774077847599983,0.47626104950904846,0.36718836426734924,-0.01592373289167881,0.5019236207008362,0.36869606375694275,-0.017621593549847603,0.5171530246734619,0.3811815083026886,-0.017917843535542488,0.4490712881088257,0.4466341733932495,-0.020692914724349976,0.4910217225551605,0.39252954721450806,-0.022455761209130287,0.5132701992988586,0.3919706344604492,-0.019517682492733,0.5259740352630615,0.3991132080554962,-0.017198355868458748,0.4721401631832123,0.4749605357646942,-0.03007553331553936,0.5041356086730957,0.4300804138183594,-0.02725929208099842,0.5207160115242004,0.4195827841758728,-0.020921627059578896,0.5316863059997559,0.4141615629196167,-0.015926174819469452
0.4307161569595337,0.5889651775360107,2.623479247176874e-07,0.42432788014411926,0.5182908177375793,0.007654373534023762,0.43254444003105164,0.4553122818470001,0.0032348642125725746,0.45473816990852356,0.4149547219276428,-0.0038054827600717545,0.47649675607681274,0.3997809886932373,-0.009656470268964767,0.4115467369556427,0.4085044264793396,-0.004454460460692644,0.4583132863044739,0.35709986090660095,-0.014370263554155827,0.48578572273254395,0.35511314868927,-0.020378602668642998,0.5033831000328064,0.36273807287216187,-0.023190850391983986,0.42424243688583374,0.4195586144924164,-0.014190745539963245,0.471393883228302,0.36105746030807495,-0.02030319534242153,0.4977491796016693,0.35647210478782654,-0.021587995812296867,0.5150251984596252,0.3608402609825134,-0.021844472736120224,0.44215258955955505,0.4397543966770172,-0.023337800055742264,0.485931932926178,0.38820311427116394,-0.025678230449557304,0.5089085698127747,0.37947890162467957,-0.022745663300156593,0.5239487290382385,0.37751689553260803,-0.020777855068445206,0.4661516547203064,0.4657757878303528,-0.03226236253976822,0.4993586838245392,0.4253227710723877,-0.029313743114471436,0.5151256918907166,0.41231900453567505,-0.023217666894197464,0.5264056921005249,0.4018612205982208,-0.018687916919589043
0.42914170026779175,0.5876412391662598,2.456659160543495e-07,0.42250195145606995,0.5145507454872131,0.008093961514532566,0.43043839931488037,0.45097383856773376,0.0035937451757490635,0.45081114768981934,0.40950852632522583,-0.003693735459819436,0.47244805097579956,0.3937121033668518,-0.010178525932133198,0.4119476079940796,0.40600648522377014,-0.005486544221639633,0.45853903889656067,0.3524371087551117,-0.016104893758893013,0.48641034960746765,0.34809720516204834,-0.02235233038663864,0.5040981769561768,0.35521745681762695,-0.025109998881816864,0.423726886510849,0.41743484139442444,-0.015795744955539703,0.4713803827762604,0.35684967041015625,-0.02238524705171585,0.4982837438583374,0.3529055416584015,-0.023475689813494682,0.5152464509010315,0.35862457752227783,-0.023339226841926575,0.44139528274536133,0.43845444917678833,-0.025397520512342453,0.4858853220939636,0.3848261833190918,-0.02814638800919056,0.509454071521759,0.37507835030555725,-0.024643540382385254,0.5246157646179199,0.3727492690086365,-0.02200711891055107,0.464805006980896,0.46579715609550476,-0.03472981974482536,0.49833670258522034,0.4221690893173218,-0.03202386945486069,0.514238178730011,0.4071916341781616,-0.025470558553934097,0.525438666343689,0.39584586024284363,-0.020380955189466476
0.4294441342353821,0.5900453329086304,1.5772336325881042e-07,0.42304936051368713,0.5169864296913147,0.01007153745740652,0.43306905031204224,0.4544624984264374,0.007661135867238045,0.4543413519859314,0.41901183128356934,0.00193692441098392,0.47652727365493774,0.4058496356010437,-0.0032308357767760754,0.41831427812576294,0.4069812595844269,-0.0005486481240950525,0.4634789824485779,0.35939210653305054,-0.00841683242470026,0.4897381663322449,0.36247581243515015,-0.013041638769209385,0.5059019327163696,0.37358546257019043,-0.015153269283473492,0.4311079680919647,0.41664019227027893,-0.011143989861011505,0.47852185368537903,0.36158931255340576,-0.015683183446526527,0.5035264492034912,0.36430907249450684,-0.01700461283326149,0.5192998647689819,0.37512990832328796,-0.017456039786338806,0.44902297854423523,0.4367859959602356,-0.020905131474137306,0.4933953583240509,0.3896999657154083,-0.022863533347845078,0.5159139633178711,0.3883094787597656,-0.02086782455444336,0.5305166840553284,0.3926104009151459,-0.019423143938183784,0.4710547626018524,0.4631894528865814,-0.030126214027404785,0.5045079588890076,0.42544421553611755,-0.02690357342362404,0.5205809473991394,0.4166562557220459,-0.021134937182068825,0.5321688055992126,0.4104255139827728,-0.01692216284573078
